Machine_ID,Machine_Type,air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,type,target
M-PUMP-316,Centrifugal Water Pump,299.89,309.23,1212.3,61.5,146,M,0
M-PUMP-317,Centrifugal Water Pump,295.55,307.62,2696.6,63.13,71,H,0
M-PUMP-318,Centrifugal Water Pump,298.59,307.56,2291.6,68.32,85,H,0
M-PUMP-319,Centrifugal Water Pump,302.18,304.38,2724.4,53.23,189,H,0
M-PUMP-320,Centrifugal Water Pump,295.33,308.88,1921.0,36.57,192,L,0
M-PUMP-321,Centrifugal Water Pump,300.29,305.63,2374.9,56.35,96,L,0
M-PUMP-322,Centrifugal Water Pump,296.34,306.67,1301.2,59.77,131,M,0
M-PUMP-323,Centrifugal Water Pump,296.31,304.4,1466.8,42.66,64,M,0
M-PUMP-324,Centrifugal Water Pump,302.0,309.15,2366.8,21.79,85,M,0
M-PUMP-325,Centrifugal Water Pump,296.49,305.2,2592.5,66.97,34,M,0
M-PUMP-326,Centrifugal Water Pump,302.67,304.83,2229.8,68.61,196,M,0
M-PUMP-327,Centrifugal Water Pump,296.3,306.02,2623.4,65.58,129,L,0
M-PUMP-328,Centrifugal Water Pump,300.92,310.62,2523.6,54.27,116,M,0
M-PUMP-329,Centrifugal Water Pump,300.95,308.73,1671.7,60.1,145,L,0
M-PUMP-330,Centrifugal Water Pump,296.32,310.49,1590.8,65.18,37,M,0
M-PUMP-331,Centrifugal Water Pump,301.33,307.55,2726.6,62.54,73,H,0
M-PUMP-332,Centrifugal Water Pump,297.37,306.81,2623.9,68.36,32,M,0
M-PUMP-333,Centrifugal Water Pump,299.39,304.93,1804.0,35.85,116,M,0
M-PUMP-334,Centrifugal Water Pump,300.63,305.37,2500.7,53.93,180,M,0
M-PUMP-335,Centrifugal Water Pump,302.15,312.66,1901.5,39.06,187,L,0
M-PUMP-336,Centrifugal Water Pump,302.43,311.97,2174.9,25.79,72,L,0
M-PUMP-337,Centrifugal Water Pump,297.56,304.93,2332.1,56.7,71,M,0
M-PUMP-338,Centrifugal Water Pump,298.75,304.22,2462.9,35.85,173,L,0
M-PUMP-339,Centrifugal Water Pump,300.29,307.25,2026.1,42.24,80,L,0
M-PUMP-340,Centrifugal Water Pump,298.87,312.33,1368.3,27.05,195,M,0
M-PUMP-341,Centrifugal Water Pump,299.08,309.23,1544.4,55.94,35,M,0
M-PUMP-342,Centrifugal Water Pump,299.57,313.14,2041.9,26.85,123,H,0
M-PUMP-343,Centrifugal Water Pump,296.63,304.31,2021.3,24.23,104,L,0
M-PUMP-344,Centrifugal Water Pump,300.76,304.77,1558.7,53.68,181,H,0
M-PUMP-345,Centrifugal Water Pump,301.5,309.62,2073.7,67.89,154,L,0
M-PUMP-346,Centrifugal Water Pump,297.83,309.54,2184.6,36.08,122,M,0
M-PUMP-347,Centrifugal Water Pump,296.15,307.74,2382.9,65.81,102,M,0
M-PUMP-348,Centrifugal Water Pump,295.82,313.04,2109.8,59.02,162,M,0
M-PUMP-349,Centrifugal Water Pump,299.23,313.6,1343.4,54.15,193,M,0
M-PUMP-350,Centrifugal Water Pump,301.89,313.34,2395.3,31.57,80,H,0
M-PUMP-351,Centrifugal Water Pump,301.65,312.5,2212.3,37.63,33,L,0
M-PUMP-352,Centrifugal Water Pump,300.81,313.13,2368.9,61.43,154,M,0
M-PUMP-353,Centrifugal Water Pump,298.42,313.02,2241.5,39.92,35,M,0
M-PUMP-354,Centrifugal Water Pump,299.35,306.76,1554.0,46.37,50,L,0
M-PUMP-355,Centrifugal Water Pump,298.87,309.74,1435.8,36.23,93,L,0
M-PUMP-356,Centrifugal Water Pump,301.16,306.23,2185.9,32.17,197,L,0
M-PUMP-357,Centrifugal Water Pump,299.51,310.99,2482.3,56.05,145,L,0
M-PUMP-358,Centrifugal Water Pump,299.77,310.36,2558.8,53.49,151,M,0
M-PUMP-359,Centrifugal Water Pump,297.97,305.47,2009.2,42.79,199,M,0
M-PUMP-360,Centrifugal Water Pump,301.29,307.34,2530.5,50.75,145,M,0
M-PUMP-361,Centrifugal Water Pump,299.39,310.34,2142.6,65.76,181,L,0
M-PUMP-362,Centrifugal Water Pump,300.34,313.72,2532.0,33.54,96,M,0
M-PUMP-363,Centrifugal Water Pump,295.03,305.88,1206.5,55.99,96,M,0
M-PUMP-364,Centrifugal Water Pump,301.09,312.32,2760.5,52.1,103,M,0
M-PUMP-365,Centrifugal Water Pump,296.78,306.13,1854.7,69.59,20,H,0
M-PUMP-366,Centrifugal Water Pump,296.51,311.17,1764.0,42.86,46,M,0
M-PUMP-367,Centrifugal Water Pump,295.83,309.33,1356.7,59.53,121,L,0
M-PUMP-368,Centrifugal Water Pump,298.35,307.81,1357.1,46.19,112,M,0
M-PUMP-369,Centrifugal Water Pump,300.92,312.33,2401.3,27.19,131,H,0
M-PUMP-370,Centrifugal Water Pump,300.56,307.82,1412.0,63.1,130,M,0
M-PUMP-371,Centrifugal Water Pump,295.25,309.37,2677.2,49.82,194,H,0
M-PUMP-372,Centrifugal Water Pump,299.55,311.98,2040.9,24.55,124,M,0
M-PUMP-373,Centrifugal Water Pump,300.83,311.61,2433.2,53.17,58,M,0
M-PUMP-374,Centrifugal Water Pump,301.21,313.53,1326.3,46.78,76,M,0
M-PUMP-375,Centrifugal Water Pump,299.05,310.06,1215.6,59.01,167,L,0
M-PUMP-376,Centrifugal Water Pump,296.45,309.95,1882.6,36.74,121,L,0
M-PUMP-377,Centrifugal Water Pump,295.18,313.69,2495.8,57.56,156,M,0
M-PUMP-378,Centrifugal Water Pump,301.01,307.87,2637.9,28.86,72,M,0
M-PUMP-379,Centrifugal Water Pump,297.55,308.24,1987.9,62.82,114,M,0
M-PUMP-380,Centrifugal Water Pump,296.98,308.09,2025.2,57.31,41,M,0
M-PUMP-381,Centrifugal Water Pump,298.04,307.6,1826.8,59.68,78,M,0
M-PUMP-382,Centrifugal Water Pump,299.99,306.32,2349.9,47.36,100,L,0
M-PUMP-383,Centrifugal Water Pump,296.95,312.83,2097.7,50.46,177,L,0
M-PUMP-384,Centrifugal Water Pump,299.81,311.53,1893.3,47.37,31,H,0
M-PUMP-385,Centrifugal Water Pump,301.64,304.6,1471.0,59.79,20,M,0
M-PUMP-386,Centrifugal Water Pump,299.67,309.95,2443.4,45.3,111,L,0
M-PUMP-387,Centrifugal Water Pump,298.99,310.08,2636.4,40.07,89,H,0
M-PUMP-388,Centrifugal Water Pump,299.91,304.3,2006.6,60.21,118,M,0
M-PUMP-389,Centrifugal Water Pump,301.29,306.7,2372.9,50.51,50,L,0
M-PUMP-390,Centrifugal Water Pump,296.61,313.9,1211.7,33.17,55,H,0
M-PUMP-391,Centrifugal Water Pump,300.86,310.93,2467.8,32.83,99,M,0
M-PUMP-392,Centrifugal Water Pump,298.52,310.97,2214.4,25.73,160,L,0
M-PUMP-393,Centrifugal Water Pump,300.25,305.55,1628.8,39.66,70,M,0
M-PUMP-394,Centrifugal Water Pump,301.44,310.38,2104.8,31.3,185,H,0
M-PUMP-395,Centrifugal Water Pump,301.36,313.67,2363.3,69.64,137,M,0
M-PUMP-396,Centrifugal Water Pump,296.63,307.25,1211.4,54.08,68,L,0
M-PUMP-397,Centrifugal Water Pump,297.87,308.8,2745.1,32.11,149,L,0
M-PUMP-398,Centrifugal Water Pump,296.77,309.01,1760.3,58.6,132,M,0
M-PUMP-399,Centrifugal Water Pump,301.23,306.35,2405.8,63.27,178,L,0
M-PUMP-400,Centrifugal Water Pump,298.26,313.82,1807.3,51.93,48,L,0
M-PUMP-F1-001,Centrifugal Water Pump,310.63,328.79,1305.2,58.17,128,M,1
M-PUMP-F1-002,Centrifugal Water Pump,307.34,325.37,1376.7,43.58,54,M,1
M-PUMP-F1-003,Centrifugal Water Pump,306.3,321.99,1322.5,66.0,94,M,1
M-PUMP-F1-004,Centrifugal Water Pump,309.28,327.17,2675.0,28.93,61,L,1
M-PUMP-F1-005,Centrifugal Water Pump,307.97,319.29,1436.2,21.32,158,M,1
M-PUMP-F1-006,Centrifugal Water Pump,312.39,331.95,2159.7,21.66,31,M,1
M-PUMP-F1-007,Centrifugal Water Pump,308.25,326.88,1902.2,66.7,94,M,1
M-PUMP-F1-008,Centrifugal Water Pump,312.17,320.91,1567.6,25.37,39,M,1
M-PUMP-F1-009,Centrifugal Water Pump,307.57,324.5,2772.0,27.84,95,H,1
M-PUMP-F1-010,Centrifugal Water Pump,307.55,325.86,2714.6,39.56,29,M,1
M-PUMP-F1-011,Centrifugal Water Pump,306.17,321.99,2188.9,23.37,85,M,1
M-PUMP-F1-012,Centrifugal Water Pump,308.37,319.25,2776.8,38.36,129,M,1
M-PUMP-F1-013,Centrifugal Water Pump,308.8,324.05,1748.1,21.09,70,L,1
M-PUMP-F1-014,Centrifugal Water Pump,310.52,320.89,2145.8,64.61,118,H,1
M-PUMP-F1-015,Centrifugal Water Pump,311.94,322.92,1926.5,46.31,139,L,1
M-PUMP-F1-016,Centrifugal Water Pump,312.44,319.1,2675.0,22.72,57,M,1
M-PUMP-F1-017,Centrifugal Water Pump,308.84,326.86,1967.1,66.72,53,M,1
M-PUMP-F1-018,Centrifugal Water Pump,312.37,320.0,2175.3,54.09,90,M,1
M-PUMP-F1-019,Centrifugal Water Pump,306.38,330.08,1424.0,40.04,30,M,1
M-PUMP-F1-020,Centrifugal Water Pump,310.36,331.24,2382.9,47.06,150,M,1
M-PUMP-F2-001,Centrifugal Water Pump,302.17,317.54,1741.2,125.65,45,M,1
M-PUMP-F2-002,Centrifugal Water Pump,303.94,322.46,2366.8,110.65,110,M,1
M-PUMP-F2-003,Centrifugal Water Pump,301.15,322.5,2428.5,128.24,39,L,1
M-PUMP-F2-004,Centrifugal Water Pump,306.43,313.78,1884.6,122.95,98,L,1
M-PUMP-F2-005,Centrifugal Water Pump,301.01,319.42,2246.2,109.98,139,M,1
M-PUMP-F2-006,Centrifugal Water Pump,300.53,309.73,1719.3,120.89,148,M,1
M-PUMP-F2-007,Centrifugal Water Pump,299.91,310.46,2111.8,131.19,109,M,1
M-PUMP-F2-008,Centrifugal Water Pump,302.09,309.42,2162.9,114.89,112,L,1
M-PUMP-F2-009,Centrifugal Water Pump,304.62,320.49,2423.9,132.54,101,H,1
M-PUMP-F2-010,Centrifugal Water Pump,301.05,320.6,1236.6,90.09,29,L,1
M-PUMP-F2-011,Centrifugal Water Pump,301.51,313.9,1339.4,120.82,64,M,1
M-PUMP-F2-012,Centrifugal Water Pump,303.18,316.94,1678.4,116.69,57,L,1
M-PUMP-F2-013,Centrifugal Water Pump,298.52,310.54,2232.8,119.71,45,H,1
M-PUMP-F2-014,Centrifugal Water Pump,305.22,320.43,1632.0,117.45,37,M,1
M-PUMP-F2-015,Centrifugal Water Pump,296.21,314.27,1298.8,109.12,79,M,1
M-PUMP-F2-016,Centrifugal Water Pump,296.5,313.79,2198.6,104.29,120,M,1
M-PUMP-F2-017,Centrifugal Water Pump,300.66,317.02,2454.9,92.45,24,M,1
M-PUMP-F2-018,Centrifugal Water Pump,306.44,323.84,1839.1,108.8,110,M,1
M-PUMP-F2-019,Centrifugal Water Pump,302.97,321.98,2185.1,110.11,84,M,1
M-PUMP-F2-020,Centrifugal Water Pump,301.01,315.32,1221.5,95.42,88,L,1
M-PUMP-F3-001,Centrifugal Water Pump,297.23,309.23,3842.9,79.93,154,L,1
M-PUMP-F3-002,Centrifugal Water Pump,295.63,311.2,3846.6,104.86,62,M,1
M-PUMP-F3-003,Centrifugal Water Pump,299.54,312.35,3629.5,96.86,28,L,1
M-PUMP-F3-004,Centrifugal Water Pump,295.65,313.14,4047.1,89.55,156,L,1
M-PUMP-F3-005,Centrifugal Water Pump,300.2,305.27,4068.6,91.82,92,M,1
M-PUMP-F3-006,Centrifugal Water Pump,295.15,311.11,4357.4,80.23,99,M,1
M-PUMP-F3-007,Centrifugal Water Pump,300.46,304.85,4237.1,84.86,90,L,1
M-PUMP-F3-008,Centrifugal Water Pump,300.65,305.19,4187.7,104.14,41,L,1
M-PUMP-F3-009,Centrifugal Water Pump,300.62,311.74,3754.7,85.06,146,M,1
M-PUMP-F3-010,Centrifugal Water Pump,295.5,310.01,3534.7,99.3,109,L,1
M-PUMP-F3-011,Centrifugal Water Pump,301.28,305.12,3893.5,98.69,78,L,1
M-PUMP-F3-012,Centrifugal Water Pump,300.89,304.15,4592.0,79.82,39,L,1
M-PUMP-F3-013,Centrifugal Water Pump,301.92,309.36,3764.7,86.84,68,M,1
M-PUMP-F3-014,Centrifugal Water Pump,296.94,310.09,4620.6,85.6,46,L,1
M-PUMP-F3-015,Centrifugal Water Pump,300.93,313.31,3591.7,81.04,95,M,1
M-PUMP-F3-016,Centrifugal Water Pump,298.84,309.99,3612.5,90.43,112,M,1
M-PUMP-F3-017,Centrifugal Water Pump,300.44,308.51,3827.0,85.5,77,H,1
M-PUMP-F3-018,Centrifugal Water Pump,300.35,312.45,3856.5,78.29,158,M,1
M-PUMP-F3-019,Centrifugal Water Pump,296.01,307.7,4394.0,85.23,100,M,1
M-PUMP-F3-020,Centrifugal Water Pump,295.94,307.3,4374.8,94.14,36,H,1
M-PUMP-F4-001,Centrifugal Water Pump,300.13,312.13,1759.2,58.91,227,M,1
M-PUMP-F4-002,Centrifugal Water Pump,295.16,311.68,1841.6,72.6,268,L,1
M-PUMP-F4-003,Centrifugal Water Pump,297.29,305.85,2755.0,66.47,277,H,1
M-PUMP-F4-004,Centrifugal Water Pump,297.84,311.43,1324.8,57.18,247,H,1
M-PUMP-F4-005,Centrifugal Water Pump,296.89,306.85,1379.0,61.16,233,M,1
M-PUMP-F4-006,Centrifugal Water Pump,302.19,308.67,1827.4,66.88,283,H,1
M-PUMP-F4-007,Centrifugal Water Pump,298.59,310.11,1709.7,69.89,287,L,1
M-PUMP-F4-008,Centrifugal Water Pump,297.13,306.26,2732.0,50.43,230,L,1
M-PUMP-F4-009,Centrifugal Water Pump,297.28,306.67,2606.8,32.07,219,M,1
M-PUMP-F4-010,Centrifugal Water Pump,299.86,305.23,1954.6,60.89,278,M,1
M-PUMP-F4-011,Centrifugal Water Pump,301.54,306.35,2282.8,48.7,223,L,1
M-PUMP-F4-012,Centrifugal Water Pump,296.74,305.77,1773.3,62.5,232,H,1
M-PUMP-F4-013,Centrifugal Water Pump,295.08,308.72,1885.8,36.5,219,M,1
M-PUMP-F4-014,Centrifugal Water Pump,301.31,311.15,2577.3,22.59,287,M,1
M-PUMP-F4-015,Centrifugal Water Pump,302.92,306.53,1954.5,43.94,241,L,1
M-PUMP-F4-016,Centrifugal Water Pump,300.97,313.92,2181.6,50.72,221,L,1
M-PUMP-F4-017,Centrifugal Water Pump,299.41,311.0,1850.8,55.96,285,H,1
M-PUMP-F4-018,Centrifugal Water Pump,297.34,305.52,2467.5,25.85,221,M,1
M-PUMP-F4-019,Centrifugal Water Pump,299.11,308.06,1271.7,81.36,286,M,1
M-PUMP-F4-020,Centrifugal Water Pump,300.85,309.79,1580.0,38.25,251,M,1
M-PUMP-F5-001,Centrifugal Water Pump,305.46,324.46,3484.4,101.13,219,M,1
M-PUMP-F5-002,Centrifugal Water Pump,305.59,322.21,3735.9,104.72,227,M,1
M-PUMP-F5-003,Centrifugal Water Pump,308.71,323.01,3204.7,101.91,215,L,1
M-PUMP-F5-004,Centrifugal Water Pump,306.58,321.08,3127.9,92.49,255,H,1
M-PUMP-F5-005,Centrifugal Water Pump,306.37,325.45,3411.7,93.99,238,M,1
M-PUMP-F5-006,Centrifugal Water Pump,304.84,318.15,3592.2,109.51,215,M,1
M-PUMP-F5-007,Centrifugal Water Pump,305.85,324.47,3306.2,108.28,212,L,1
M-PUMP-F5-008,Centrifugal Water Pump,306.8,323.27,3388.9,105.13,218,H,1
M-PUMP-F5-009,Centrifugal Water Pump,305.98,324.83,3714.1,96.79,238,H,1
M-PUMP-F5-010,Centrifugal Water Pump,308.2,324.3,3631.4,95.19,258,L,1
M-PUMP-F5-011,Centrifugal Water Pump,307.22,320.97,3599.1,98.63,229,M,1
M-PUMP-F5-012,Centrifugal Water Pump,306.04,322.59,3439.6,88.8,248,M,1
M-PUMP-F5-013,Centrifugal Water Pump,304.34,320.95,3823.3,104.29,226,L,1
M-PUMP-F5-014,Centrifugal Water Pump,304.38,325.69,3286.4,80.79,231,M,1
M-PUMP-F5-015,Centrifugal Water Pump,306.7,324.37,3787.6,93.14,231,H,1
M-PUMP-F5-016,Centrifugal Water Pump,304.24,323.13,3134.1,103.62,236,H,1
M-PUMP-F5-017,Centrifugal Water Pump,306.7,319.46,3448.5,105.69,233,H,1
M-PUMP-F5-018,Centrifugal Water Pump,307.62,319.49,3700.4,95.6,232,L,1
M-PUMP-F5-019,Centrifugal Water Pump,307.54,318.26,3328.8,107.93,210,M,1
M-PUMP-F5-020,Centrifugal Water Pump,307.64,322.97,3718.8,103.36,244,L,1
M-COMP-001,Industrial Air Compressor,302.81,316.04,1707.9,90.17,212,M,0
M-COMP-002,Industrial Air Compressor,300.08,323.96,1867.8,52.53,166,L,0
M-COMP-003,Industrial Air Compressor,304.41,321.19,1312.1,101.33,135,L,0
M-COMP-004,Industrial Air Compressor,299.97,310.93,1714.0,58.89,177,L,0
M-COMP-005,Industrial Air Compressor,303.22,323.3,1679.5,94.01,205,L,0
M-COMP-006,Industrial Air Compressor,301.57,319.39,2050.8,57.72,198,L,0
M-COMP-007,Industrial Air Compressor,301.19,320.52,2105.5,86.36,140,L,0
M-COMP-008,Industrial Air Compressor,301.04,310.92,2266.8,87.18,206,H,0
M-COMP-009,Industrial Air Compressor,297.28,324.02,1221.6,96.68,201,L,0
M-COMP-010,Industrial Air Compressor,298.18,320.01,2333.6,69.79,110,M,0
M-COMP-011,Industrial Air Compressor,297.74,323.38,2303.8,109.85,148,L,0
M-COMP-012,Industrial Air Compressor,298.82,320.01,1974.6,103.08,202,L,0
M-COMP-013,Industrial Air Compressor,304.82,323.03,1095.6,99.22,153,M,0
M-COMP-014,Industrial Air Compressor,297.51,320.17,1492.3,72.74,169,L,0
M-COMP-015,Industrial Air Compressor,304.43,316.76,1581.7,56.78,101,H,0
M-COMP-016,Industrial Air Compressor,305.74,318.61,1191.7,64.7,140,M,0
M-COMP-017,Industrial Air Compressor,297.32,324.26,1413.1,41.13,36,M,0
M-COMP-018,Industrial Air Compressor,298.24,310.63,1569.4,83.59,44,M,0
M-COMP-019,Industrial Air Compressor,300.76,312.39,1759.1,45.96,30,M,0
M-COMP-020,Industrial Air Compressor,299.23,311.43,1635.9,104.06,179,L,0
M-COMP-021,Industrial Air Compressor,304.85,324.59,2144.9,82.59,100,H,0
M-COMP-022,Industrial Air Compressor,303.18,324.92,1701.0,90.66,128,M,0
M-COMP-023,Industrial Air Compressor,300.69,317.57,1550.3,92.41,212,L,0
M-COMP-024,Industrial Air Compressor,299.05,323.44,1512.3,61.65,179,M,0
M-COMP-025,Industrial Air Compressor,297.48,315.6,2082.2,62.89,158,M,0
M-COMP-026,Industrial Air Compressor,303.6,323.46,1648.8,51.65,90,M,0
M-COMP-027,Industrial Air Compressor,303.43,310.2,1473.7,94.59,167,L,0
M-COMP-028,Industrial Air Compressor,304.31,321.75,2023.3,70.78,236,M,0
M-COMP-029,Industrial Air Compressor,298.82,314.39,2040.3,104.73,59,H,0
M-COMP-030,Industrial Air Compressor,304.93,323.73,1414.6,66.41,165,M,0
M-COMP-031,Industrial Air Compressor,304.89,311.61,1057.0,54.59,82,H,0
M-COMP-032,Industrial Air Compressor,297.59,321.33,1246.4,103.97,100,M,0
M-COMP-033,Industrial Air Compressor,299.03,313.6,1862.1,79.25,189,L,0
M-COMP-034,Industrial Air Compressor,303.04,316.74,2336.0,83.58,237,L,0
M-COMP-035,Industrial Air Compressor,297.4,314.81,1857.8,90.5,141,L,0
M-COMP-036,Industrial Air Compressor,299.54,312.76,1080.9,80.13,171,M,0
M-COMP-037,Industrial Air Compressor,302.52,310.78,1148.9,89.12,100,M,0
M-COMP-038,Industrial Air Compressor,304.49,322.79,1258.3,74.04,181,L,0
M-COMP-039,Industrial Air Compressor,304.06,313.42,1288.8,81.3,183,M,0
M-COMP-040,Industrial Air Compressor,297.94,320.75,1449.5,51.65,52,M,0
M-COMP-041,Industrial Air Compressor,302.33,315.38,1031.0,46.78,83,M,0
M-COMP-042,Industrial Air Compressor,297.89,318.41,1179.8,54.81,57,H,0
M-COMP-043,Industrial Air Compressor,303.04,316.95,2246.6,46.92,51,M,0
M-COMP-044,Industrial Air Compressor,303.89,314.59,1612.6,61.11,37,L,0
M-COMP-045,Industrial Air Compressor,301.94,321.82,1987.5,76.0,39,M,0
M-COMP-046,Industrial Air Compressor,298.4,316.22,1943.7,94.76,170,M,0
M-COMP-047,Industrial Air Compressor,298.34,315.19,1064.4,90.36,229,M,0
M-COMP-048,Industrial Air Compressor,297.79,317.13,2285.0,78.64,30,L,0
M-COMP-049,Industrial Air Compressor,304.46,311.97,2382.7,71.55,101,M,0
M-COMP-050,Industrial Air Compressor,304.51,319.89,1088.9,107.03,52,L,0
M-COMP-051,Industrial Air Compressor,302.73,312.81,1256.1,100.92,112,M,0
M-COMP-052,Industrial Air Compressor,301.54,320.91,1718.9,60.12,99,L,0
M-COMP-053,Industrial Air Compressor,301.21,313.2,2401.9,95.76,32,L,0
M-COMP-054,Industrial Air Compressor,303.25,312.4,1355.8,88.47,191,M,0
M-COMP-055,Industrial Air Compressor,299.31,314.61,1897.0,52.03,42,M,0
M-COMP-056,Industrial Air Compressor,304.01,317.51,1545.7,70.24,105,L,0
M-COMP-057,Industrial Air Compressor,303.91,313.12,1576.3,78.08,154,M,0
M-COMP-058,Industrial Air Compressor,304.29,321.51,1757.7,99.81,185,L,0
M-COMP-059,Industrial Air Compressor,305.61,314.0,1401.5,102.23,189,L,0
M-COMP-060,Industrial Air Compressor,297.57,319.42,1216.9,75.27,54,H,0
M-COMP-061,Industrial Air Compressor,297.11,319.45,1538.5,47.36,91,H,0
M-COMP-062,Industrial Air Compressor,305.48,314.8,1500.9,98.79,162,L,0
M-COMP-063,Industrial Air Compressor,302.72,324.19,1310.5,109.23,202,M,0
M-COMP-064,Industrial Air Compressor,302.96,319.73,1087.6,55.26,231,M,0
M-COMP-065,Industrial Air Compressor,300.41,321.43,1786.8,40.92,181,L,0
M-COMP-066,Industrial Air Compressor,298.49,324.35,1335.9,72.04,45,M,0
M-COMP-067,Industrial Air Compressor,300.38,315.3,2240.5,40.67,195,M,0
M-COMP-068,Industrial Air Compressor,305.87,318.84,1083.1,43.55,214,L,0
M-COMP-069,Industrial Air Compressor,300.11,319.27,1734.4,107.7,228,L,0
M-COMP-070,Industrial Air Compressor,304.8,323.64,1325.9,98.17,175,L,0
M-COMP-071,Industrial Air Compressor,302.14,311.28,1896.1,88.06,68,M,0
M-COMP-072,Industrial Air Compressor,302.39,315.61,1562.4,49.32,226,L,0
M-COMP-073,Industrial Air Compressor,297.01,321.48,2109.7,40.68,101,M,0
M-COMP-074,Industrial Air Compressor,301.07,321.67,1638.2,50.77,234,M,0
M-COMP-075,Industrial Air Compressor,303.46,312.15,1493.5,70.94,62,M,0
M-COMP-076,Industrial Air Compressor,298.41,318.39,1995.6,44.37,211,H,0
M-COMP-077,Industrial Air Compressor,299.03,319.92,1703.1,74.96,48,L,0
M-COMP-078,Industrial Air Compressor,302.55,312.03,1561.0,96.73,145,H,0
M-COMP-079,Industrial Air Compressor,300.35,313.64,1776.2,99.04,115,M,0
M-COMP-080,Industrial Air Compressor,305.15,318.64,1849.3,58.33,153,M,0
M-COMP-081,Industrial Air Compressor,300.57,324.86,2322.8,92.47,138,M,0
M-COMP-082,Industrial Air Compressor,298.66,314.59,2160.9,71.76,214,H,0
M-COMP-083,Industrial Air Compressor,301.58,319.7,1775.3,102.25,237,H,0
M-COMP-084,Industrial Air Compressor,298.17,311.95,2021.8,66.09,181,M,0
M-COMP-085,Industrial Air Compressor,302.65,321.55,1822.3,77.77,39,M,0
M-COMP-086,Industrial Air Compressor,301.91,316.93,2351.2,103.46,200,M,0
M-COMP-087,Industrial Air Compressor,303.46,315.93,1348.9,64.0,35,M,0
M-COMP-088,Industrial Air Compressor,301.15,324.33,1470.1,103.17,70,H,0
M-COMP-089,Industrial Air Compressor,301.67,320.09,1066.5,55.47,120,M,0
M-COMP-090,Industrial Air Compressor,303.41,317.67,1240.5,102.61,84,L,0
M-COMP-091,Industrial Air Compressor,304.02,324.45,1747.8,83.11,93,M,0
M-COMP-092,Industrial Air Compressor,301.17,316.56,2283.2,43.51,214,L,0
M-COMP-093,Industrial Air Compressor,301.56,317.35,1542.7,109.59,44,M,0
M-COMP-094,Industrial Air Compressor,303.14,324.01,2170.3,85.07,45,M,0
M-COMP-095,Industrial Air Compressor,298.25,323.22,2124.4,93.03,163,M,0
M-COMP-096,Industrial Air Compressor,298.35,314.95,1205.4,90.74,55,L,0
M-COMP-097,Industrial Air Compressor,303.23,316.89,1202.8,62.04,90,L,0
M-COMP-098,Industrial Air Compressor,298.02,322.44,2141.5,53.04,178,M,0
M-COMP-099,Industrial Air Compressor,303.73,312.83,1236.4,56.55,100,L,0
M-COMP-100,Industrial Air Compressor,303.64,323.88,1087.9,40.81,173,M,0
M-COMP-101,Industrial Air Compressor,300.01,318.2,1153.6,84.99,91,M,0
M-COMP-102,Industrial Air Compressor,304.51,312.57,2396.3,77.15,223,M,0
M-COMP-103,Industrial Air Compressor,302.44,316.06,2161.3,82.41,128,L,0
M-COMP-104,Industrial Air Compressor,300.39,313.3,1912.2,83.68,116,M,0
M-COMP-105,Industrial Air Compressor,305.64,320.99,1165.9,54.85,234,L,0
M-COMP-106,Industrial Air Compressor,305.24,314.56,2112.8,89.98,84,M,0
M-COMP-107,Industrial Air Compressor,302.65,317.22,2240.8,98.3,207,L,0
M-COMP-108,Industrial Air Compressor,301.39,315.72,2247.1,74.31,74,M,0
M-COMP-109,Industrial Air Compressor,298.28,320.37,1503.9,58.25,230,L,0
M-COMP-110,Industrial Air Compressor,304.08,319.36,2258.8,93.14,151,L,0
M-COMP-111,Industrial Air Compressor,298.72,324.15,1602.2,76.99,47,M,0
M-COMP-112,Industrial Air Compressor,302.5,324.97,2462.8,107.65,96,L,0
M-COMP-113,Industrial Air Compressor,301.1,322.78,1324.5,75.41,232,L,0
M-COMP-114,Industrial Air Compressor,303.15,321.97,1264.6,90.52,155,H,0
M-COMP-115,Industrial Air Compressor,298.02,311.63,2086.5,49.92,122,M,0
M-COMP-116,Industrial Air Compressor,301.95,320.6,2027.1,76.09,122,M,0
M-COMP-117,Industrial Air Compressor,304.76,314.96,1389.0,92.03,99,L,0
M-COMP-118,Industrial Air Compressor,299.95,320.53,1067.7,66.99,95,L,0
M-COMP-119,Industrial Air Compressor,305.7,316.91,2237.3,88.98,232,L,0
M-COMP-120,Industrial Air Compressor,297.7,320.7,1803.2,41.15,75,L,0
M-COMP-121,Industrial Air Compressor,305.33,321.98,2472.7,96.46,22,M,0
M-COMP-122,Industrial Air Compressor,297.28,311.41,1328.3,75.25,206,L,0
M-COMP-123,Industrial Air Compressor,302.55,323.92,1750.1,102.23,119,M,0
M-COMP-124,Industrial Air Compressor,305.25,315.82,1755.1,63.02,165,L,0
M-COMP-125,Industrial Air Compressor,297.23,323.5,1005.9,65.5,57,L,0
M-COMP-126,Industrial Air Compressor,297.46,318.3,1442.4,49.36,189,M,0
M-COMP-127,Industrial Air Compressor,299.01,314.13,1880.2,86.18,23,M,0
M-COMP-128,Industrial Air Compressor,300.88,314.98,2326.3,95.14,157,M,0
M-COMP-129,Industrial Air Compressor,303.31,322.65,1892.2,94.91,184,M,0
M-COMP-130,Industrial Air Compressor,299.81,321.19,1310.2,94.56,197,L,0
